FAM_0001;REF
WABCO   ;4008200070               
WABCO   ;4008503702               
WABCO   ;4008963                  
WABCO   ;40100001                 
WABCO   ;40100002                 
WABCO   ;40100003                 
WABCO   ;4011549                  
WABCO   ;4012991                  
WABCO   ;40130007                 
WABCO   ;40130008                 
WABCO   ;4013008                  
WABCO   ;4013080                  
WABCO   ;4013259                  
WABCO   ;4013268                  
WABCO   ;4013286                  
WABCO   ;4013521                  
WABCO   ;4014825                  
WABCO   ;4015866                  
WABCO   ;40160001                 
WABCO   ;40160002                 
WABCO   ;40160015                 
WABCO   ;40160016                 
WABCO   ;4016432                  
WABCO   ;4016441                  
WABCO   ;4016469                  
WABCO   ;4016487                  
WABCO   ;4016553                  
WABCO   ;4016647                  
WABCO   ;4016692                  
WABCO   ;40175049                 
WABCO   ;40175050                 
WABCO   ;40175051                 
WABCO   ;40175052                 
WABCO   ;40175064                 
WABCO   ;40175065                 
WABCO   ;40175068                 
WABCO   ;40175069                 
WABCO   ;40175072                 
WABCO   ;40175073                 
WABCO   ;4019240                  
WABCO   ;4019268                  
WABCO   ;4019419                  
WABCO   ;4019455                  
WABCO   ;40195007                 
WABCO   ;40195009                 
WABCO   ;40195011                 
WABCO   ;40195012                 
WABCO   ;40195017                 
WABCO   ;40195018                 
WABCO   ;40195021                 
WABCO   ;40195022                 
WABCO   ;40195027                 
WABCO   ;40195028                 
WABCO   ;40195037                 
WABCO   ;40195038                 
WABCO   ;40195039                 
WABCO   ;40195040                 
WABCO   ;40195041                 
WABCO   ;40195042                 
WABCO   ;40195043                 
WABCO   ;40195045                 
WABCO   ;40195046                 
WABCO   ;40195048                 
WABCO   ;40195059                 
WABCO   ;40195060                 
WABCO   ;4019884                  
WABCO   ;4020862                  
WABCO   ;4022291                  
WABCO   ;40224009                 
WABCO   ;40225003                 
WABCO   ;40225004                 
WABCO   ;40225005                 
WABCO   ;40225006                 
WABCO   ;40225007                 
WABCO   ;40225008                 
WABCO   ;40225011                 
WABCO   ;40225012                 
WABCO   ;40225015                 
WABCO   ;40225016                 
WABCO   ;4023054                  
WABCO   ;4023924                  
WABCO   ;40244009                 
WABCO   ;40244010                 
WABCO   ;40244017                 
WABCO   ;40244018                 
WABCO   ;40244150                 
WABCO   ;40244151                 
WABCO   ;4026189                  
WABCO   ;4026237                  
WABCO   ;4026255                  
WABCO   ;4026666                  
WABCO   ;4026675                  
WABCO   ;40268001                 
WABCO   ;40268002                 
WABCO   ;40268003                 
WABCO   ;40268004                 
WABCO   ;4027081                  
WABCO   ;4028086                  
WABCO   ;4028358                  
WABCO   ;40285007                 
WABCO   ;40285008                 
WABCO   ;4030153                  
WABCO   ;4030489                  
WABCO   ;4035569                  
WABCO   ;4035578                  
WABCO   ;4036078                  
WABCO   ;4036108                  
WABCO   ;4039943                  
WABCO   ;4044127                  
WABCO   ;4044136                  
WABCO   ;4044145                  
WABCO   ;40444149                 
WABCO   ;40444150                 
WABCO   ;40444157                 
WABCO   ;40444158                 
WABCO   ;40444183                 
WABCO   ;40444184                 
WABCO   ;40444205                 
WABCO   ;40444206                 
WABCO   ;40444211                 
WABCO   ;40444212                 
WABCO   ;40444215                 
WABCO   ;40444216                 
WABCO   ;40444223                 
WABCO   ;40444224                 
WABCO   ;40444231                 
WABCO   ;40444232                 
WABCO   ;40444234                 
WABCO   ;40444237                 
WABCO   ;40444238                 
WABCO   ;40444239                 
WABCO   ;40444240                 
WABCO   ;40450013                 
WABCO   ;40450014                 
WABCO   ;40456027                 
WABCO   ;40456028                 
WABCO   ;40456033                 
WABCO   ;40456034                 
WABCO   ;40456047                 
WABCO   ;40456048                 
WABCO   ;40465017                 
WABCO   ;40465018                 
WABCO   ;40465019                 
WABCO   ;40465020                 
WABCO   ;40468007                 
WABCO   ;40468008                 
WABCO   ;4046873                  
WABCO   ;4047672                  
WABCO   ;40485128                 
WABCO   ;40485129                 
WABCO   ;4050379                  
WABCO   ;4070010022               
WABCO   ;4070010062               
WABCO   ;4070010132               
WABCO   ;4070010150               
WABCO   ;4070010210               
WABCO   ;4070010424               
WABCO   ;4070011590               
WABCO   ;4070013174               
WABCO   ;4070013184               
WABCO   ;4070013244               
WABCO   ;4070013254               
WABCO   ;4070013264               
WABCO   ;4070013284               
WABCO   ;4070013294               
WABCO   ;4070013304               
WABCO   ;4070013714               
WABCO   ;4070013724               
WABCO   ;4070013734               
WABCO   ;4070013744               
WABCO   ;4070013754               
WABCO   ;4070013914               
WABCO   ;4070013954               
WABCO   ;4070014054               
WABCO   ;4070014144               
WABCO   ;4070014184               
WABCO   ;4070014194               
WABCO   ;4070014214               
WABCO   ;4070014224               
WABCO   ;4070014234               
WABCO   ;4070014244               
WABCO   ;4070014324               
WABCO   ;4070014334               
WABCO   ;4070014374               
WABCO   ;4070014384               
WABCO   ;4070014394               
WABCO   ;4070014404               
WABCO   ;4070014434               
WABCO   ;4070014444               
WABCO   ;4070014454               
WABCO   ;4070014464               
WABCO   ;4070014474               
WABCO   ;4070014494               
WABCO   ;4070014554               
WABCO   ;4070014564               
WABCO   ;4070014584               
WABCO   ;4070014604               
WABCO   ;4070014634               
WABCO   ;4070014674               
WABCO   ;4070014684               
WABCO   ;4070014714               
WABCO   ;4070015002               
WABCO   ;4070017100               
WABCO   ;4070017110               
WABCO   ;4070017120               
WABCO   ;4070017310               
WABCO   ;4070020012               
WABCO   ;4070020022               
WABCO   ;4070020032               
WABCO   ;4070020042               
WABCO   ;4070020062               
WABCO   ;4070020072               
WABCO   ;4070020082               
WABCO   ;4070020092               
